dataDate,districtName,mandalName,villageName,pwRegCnt,pwTrkCnt,delCnt,anc1Cnt,anc2Cnt,anc3Cnt,anc4Cnt,chImzCnt,highRiskCnt,govtDelCnt,pvtDelCnt,kitsCnt
November -2024,Kamareddy,N/A,N/A,1,0,1,1,1,0,2,0,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,0,1,0,0,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,2,1,1,0,0,0,1,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,0,0,1,1,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,1,0,0,0,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,1,0,0,1,4,3,1,1,0,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,0,1,0,3,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,1,0,0,0,0,4,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,0,1,0,1,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,1,1,0,0,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,1,0,0,0,0,1,0,0,1,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,2,1,1,1,1,1,2,0,1,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,0,2,0,0,1,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,1,0,0,1,0,6,0,0,1,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,0,0,1,1,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,0,0,0,2,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,3,1,1,0,0,0,1,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,2,1,0,0,0,0,1,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,2,1,0,0,0,0,1,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,2,1,0,0,0,0,1,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,0,0,0,3,0,0,0,0
November -2024,Kamareddy,N/A,N/A,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,Nagareddipet ,Achaipalle ,0,0,0,0,1,2,0,3,0,0,0,0
November -2024,Kamareddy,Nagareddipet ,Akkampalle ,0,0,1,0,0,0,2,4,0,1,0,0
November -2024,Kamareddy,Nagareddipet ,Atmakur ,0,0,3,1,1,1,3,9,0,2,1,0
November -2024,Kamareddy,Nagareddipet ,Banjara ,0,0,0,0,0,1,0,6,0,0,0,0
November -2024,Kamareddy,Nagareddipet ,Bollaram ,2,0,6,3,5,1,3,17,3,1,1,0
November -2024,Kamareddy,Nagareddipet ,Chinna Athmakur ,1,0,1,1,2,1,1,3,2,1,0,0
November -2024,Kamareddy,Nagareddipet ,Chinur ,3,0,8,4,3,2,5,10,2,1,0,0
November -2024,Kamareddy,Nagareddipet ,Dharmareddy ,1,0,3,2,0,0,3,6,0,0,0,0
November -2024,Kamareddy,Nagareddipet ,Errakunta Thanda ,0,0,0,0,1,2,0,2,0,0,0,0
November -2024,Kamareddy,Nagareddipet ,Golilingal ,2,0,2,2,1,6,0,10,2,0,1,0
November -2024,Kamareddy,Nagareddipet ,Gopalpet ,1,0,5,3,7,1,6,11,5,0,2,0
November -2024,Kamareddy,Nagareddipet ,JJ Pally Thanda ,0,0,4,1,1,2,7,16,2,4,0,0
November -2024,Kamareddy,Nagareddipet ,Jalalpur ,1,0,7,4,6,5,2,26,2,3,0,0
November -2024,Kamareddy,Nagareddipet ,Kannareddy ,0,0,1,0,0,1,0,2,0,1,0,0
November -2024,Kamareddy,Nagareddipet ,Kichannapet ,0,0,0,0,0,0,0,2,0,0,0,0
November -2024,Kamareddy,Nagareddipet ,Lingampalle (Kalan) ,1,0,1,1,1,1,3,2,0,1,0,0
November -2024,Kamareddy,Nagareddipet ,Malthummeda ,1,0,6,2,3,3,3,16,1,4,2,0
November -2024,Kamareddy,Nagareddipet ,Masanpalle ,1,0,3,2,1,1,3,2,2,0,1,0
November -2024,Kamareddy,Nagareddipet ,Matur ,2,0,4,3,2,0,2,2,1,1,0,0
November -2024,Kamareddy,Nagareddipet ,Nagireddypet ,0,0,0,0,3,0,0,4,0,0,0,0
November -2024,Kamareddy,Nagareddipet ,Pally boguda Thanda ,0,0,6,2,2,1,1,3,1,0,2,0
November -2024,Kamareddy,Nagareddipet ,Pocharam ,2,0,5,3,2,2,1,7,1,0,0,0
November -2024,Kamareddy,Nagareddipet ,Raghavapalle ,0,0,6,2,2,1,2,11,0,2,0,0
November -2024,Kamareddy,Nagareddipet ,Ramakkapalle ,0,0,1,0,0,1,1,3,0,1,0,0
November -2024,Kamareddy,Nagareddipet ,Tandur ,1,0,5,3,3,5,1,10,0,3,0,1
November -2024,Kamareddy,Nagareddipet ,Vadalparthi ,0,0,9,4,4,1,0,6,1,0,0,0
November -2024,Kamareddy,Nagareddipet ,Venkampalle ,0,0,0,0,0,0,1,3,0,0,0,0
November -2024,Kamareddy,Nagareddipet ,Wadi ,2,0,4,3,1,1,1,4,1,0,0,0
November -2024,Kamareddy,Nagareddipet ,Yerraram ,0,0,2,1,1,1,2,1,1,0,0,0
November -2024,Kamareddy,Nagareddipet ,Zapti Jankampalle ,1,0,3,3,3,4,2,9,4,3,0,1
November -2024,Kamareddy,Nasrullabad ,Ankole ,2,0,6,4,3,6,4,25,4,0,6,0
November -2024,Kamareddy,Nasrullabad ,Baswaipalle ,0,0,2,1,0,2,0,4,0,0,0,0
November -2024,Kamareddy,Nasrullabad ,Bommandevpalle ,2,0,8,3,5,6,3,14,2,0,0,0
November -2024,Kamareddy,Nasrullabad ,Durki ,3,0,9,5,3,2,2,24,1,3,2,0
November -2024,Kamareddy,Nasrullabad ,Hajipur ,1,0,3,2,1,0,1,4,0,0,0,0
November -2024,Kamareddy,Nasrullabad ,Kamshetpalle ,1,0,3,2,3,3,0,8,0,0,0,0
November -2024,Kamareddy,Nasrullabad ,Mirzapur ,1,0,4,2,4,0,4,17,3,2,2,0
November -2024,Kamareddy,Nasrullabad ,Nachpalle ,1,0,15,5,4,6,0,18,2,2,0,0
November -2024,Kamareddy,Nasrullabad ,Namli ,1,0,6,2,2,3,4,13,0,2,0,0
November -2024,Kamareddy,Nasrullabad ,Nasurullabad ,3,0,10,5,5,3,3,25,4,4,0,0
November -2024,Kamareddy,Nasrullabad ,Sangam ,2,0,6,4,5,2,3,20,2,2,1,0
November -2024,Kamareddy,Nasrullabad ,Veerapur ,1,0,5,3,1,1,5,15,2,2,0,0
November -2024,Kamareddy,Nizamsagar ,Achampet ,0,0,2,1,4,3,2,17,1,2,0,0
November -2024,Kamareddy,Nizamsagar ,Arepalle ,0,0,2,1,0,1,1,10,0,2,0,0
November -2024,Kamareddy,Nizamsagar ,Avsulathanda,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,Nizamsagar ,Banjepalle ,2,0,6,2,2,4,1,16,2,2,1,0
November -2024,Kamareddy,Nizamsagar ,Boorgul ,0,0,1,1,1,0,0,8,0,1,0,0
November -2024,Kamareddy,Nizamsagar ,Brahmanpalle ,0,0,2,1,1,2,1,3,1,0,0,0
November -2024,Kamareddy,Nizamsagar ,Chevumundu Thanda ,0,0,1,0,0,0,0,2,0,1,0,0
November -2024,Kamareddy,Nizamsagar ,Chinna Arepally ,0,0,1,0,0,0,0,1,0,1,0,0
November -2024,Kamareddy,Nizamsagar ,DoopSingh Thanda ,0,0,0,0,0,1,0,4,0,0,0,0
November -2024,Kamareddy,Nizamsagar ,Galipur ,1,0,1,1,1,0,0,2,0,0,0,0
November -2024,Kamareddy,Nizamsagar ,Girni Thanda,0,0,2,1,1,0,0,4,1,1,0,0
November -2024,Kamareddy,Nizamsagar ,Goral ,0,0,2,1,0,0,1,3,1,0,0,0
November -2024,Kamareddy,Nizamsagar ,Gunkul ,1,0,3,2,1,1,0,6,1,1,0,0
November -2024,Kamareddy,Nizamsagar ,Hasanpalle ,1,0,1,1,0,0,4,14,0,0,0,0
November -2024,Kamareddy,Nizamsagar ,Jakkapur ,0,0,1,0,0,1,0,7,0,1,0,0
November -2024,Kamareddy,Nizamsagar ,Jaripulathanda,0,0,0,0,0,0,1,0,1,0,0,0
November -2024,Kamareddy,Nizamsagar ,Komalancha ,2,0,4,3,1,3,2,13,1,3,0,0
November -2024,Kamareddy,Nizamsagar ,Kona Thanda ,0,0,5,1,1,0,1,6,2,0,0,0
November -2024,Kamareddy,Nizamsagar ,Konathanda,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,Nizamsagar ,Lingampally ,0,0,0,0,1,0,1,0,0,0,0,0
November -2024,Kamareddy,Nizamsagar ,Magi ,2,0,5,4,3,2,0,3,2,1,0,0
November -2024,Kamareddy,Nizamsagar ,Mallur ,0,0,2,1,2,0,4,11,1,0,1,0
November -2024,Kamareddy,Nizamsagar ,Mallur Thanda ,0,0,0,0,0,0,2,3,0,0,0,0
November -2024,Kamareddy,Nizamsagar ,Mangloor ,1,0,2,1,1,1,1,11,0,1,0,0
November -2024,Kamareddy,Nizamsagar ,Maqdumpur ,3,0,5,2,3,1,2,8,2,1,0,0
November -2024,Kamareddy,Nizamsagar ,Marpally ,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,Nizamsagar ,Mohammadnagar ,2,0,4,3,3,2,2,12,1,1,0,0
November -2024,Kamareddy,Nizamsagar ,Mohammadnagar ,0,0,3,0,2,3,2,11,0,3,0,0
November -2024,Kamareddy,Nizamsagar ,N/A,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,Nizamsagar ,Nadmi Thanda ,0,0,2,0,1,0,1,2,0,1,1,0
November -2024,Kamareddy,Nizamsagar ,Nallagutta Thanda ,0,0,0,0,0,0,0,2,0,0,0,0
November -2024,Kamareddy,Nizamsagar ,Narsingraopalle ,0,0,1,0,0,1,1,8,0,1,0,0
November -2024,Kamareddy,Nizamsagar ,Narva ,2,0,6,4,2,3,4,5,3,0,0,0
November -2024,Kamareddy,Nizamsagar ,Pedda Arepally ,0,0,2,0,0,0,0,2,0,1,1,0
November -2024,Kamareddy,Nizamsagar ,Pipiragadithanda,0,0,0,0,0,1,0,1,0,0,0,0
November -2024,Kamareddy,Nizamsagar ,Shairkhanpalle ,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,Nizamsagar ,Singitham ,2,0,7,4,3,4,7,13,1,1,0,0
November -2024,Kamareddy,Nizamsagar ,Sulthan Nagar ,0,0,0,0,0,0,1,6,0,0,0,0
November -2024,Kamareddy,Nizamsagar ,Telgapur ,0,0,1,0,0,0,1,4,0,1,0,0
November -2024,Kamareddy,Nizamsagar ,Thunikipally Thnada ,0,0,1,0,0,0,0,2,0,1,0,0
November -2024,Kamareddy,Nizamsagar ,Thurkapally,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,Nizamsagar ,Tunkepalle ,2,0,2,2,1,1,0,6,0,0,0,0
November -2024,Kamareddy,Nizamsagar ,Velugunur ,0,0,2,1,1,1,1,3,1,0,0,0
November -2024,Kamareddy,Nizamsagar ,Waddepalle ,1,0,3,3,3,1,1,10,1,0,1,0
November -2024,Kamareddy,Peddakodapgal,Anjani ,0,0,0,0,0,0,1,3,0,0,0,0
November -2024,Kamareddy,Peddakodapgal,Begampur ,0,0,1,0,0,0,2,3,0,1,0,0
November -2024,Kamareddy,Peddakodapgal,Begumpur Thanda ,0,0,1,0,0,1,0,2,0,1,0,0
November -2024,Kamareddy,Peddakodapgal,Burugpalle ,0,0,1,0,3,4,1,4,0,1,0,0
November -2024,Kamareddy,Peddakodapgal,Kaslabad Thanda ,0,0,0,0,2,0,0,1,0,0,0,0
November -2024,Kamareddy,Peddakodapgal,Kheslabad ,0,0,11,5,1,2,1,8,5,0,0,0
November -2024,Kamareddy,Peddakodapgal,Lachiram Tahnda ,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,Peddakodapgal,Mansiram Thanda ,0,0,0,0,0,1,0,2,0,0,0,0
November -2024,Kamareddy,Peddakodapgal,Morsingh Thanda ,0,0,0,0,0,1,0,3,0,0,0,0
November -2024,Kamareddy,Peddakodapgal,N/A,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,Peddakodapgal,N/A,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,Peddakodapgal,Pedda Devisingh Tahnda ,1,0,1,1,1,1,0,3,0,0,0,0
November -2024,Kamareddy,Peddakodapgal,Pedda Kodapgal ,1,0,3,1,4,8,4,16,0,3,0,0
November -2024,Kamareddy,Peddakodapgal,Pocharam ,2,0,4,3,2,0,3,27,0,2,0,0
November -2024,Kamareddy,Peddakodapgal,Samundrar Thanda ,1,0,1,1,2,0,0,4,1,0,0,0
November -2024,Kamareddy,Peddakodapgal,Sardar Tahnda ,0,0,0,0,0,0,1,2,0,0,0,0
November -2024,Kamareddy,Peddakodapgal,Shivapur ,0,0,0,0,1,4,1,6,0,0,0,0
November -2024,Kamareddy,Peddakodapgal,Sitharam Thanda ,0,0,0,0,0,1,0,1,0,0,0,0
November -2024,Kamareddy,Peddakodapgal,Tikaram Thanda ,1,0,5,2,3,0,2,8,1,0,0,0
November -2024,Kamareddy,Peddakodapgal,Vittalwadi ,2,0,6,3,2,3,1,6,0,1,0,0
November -2024,Kamareddy,Peddakodapgal,Wadlam ,0,0,2,1,3,3,3,16,1,1,0,0
November -2024,Kamareddy,Pitlam ,Allapur ,1,0,6,3,0,0,1,3,1,0,0,0
November -2024,Kamareddy,Pitlam ,Annaram ,2,0,4,3,0,3,0,14,4,4,0,0
November -2024,Kamareddy,Pitlam ,Annaram Thanda ,0,0,0,0,0,0,1,0,0,0,0,0
November -2024,Kamareddy,Pitlam ,Bandapalle ,1,0,3,2,1,0,4,10,5,0,0,0
November -2024,Kamareddy,Pitlam ,Bollakpalle ,1,0,1,1,1,0,2,9,2,1,0,0
November -2024,Kamareddy,Pitlam ,Boogullagutta Thanda ,1,0,1,1,1,1,1,5,2,1,0,0
November -2024,Kamareddy,Pitlam ,Brahmanpalle ,0,0,3,1,1,1,0,1,0,0,0,0
November -2024,Kamareddy,Pitlam ,Burnapur ,1,0,6,3,2,0,1,2,1,0,0,0
November -2024,Kamareddy,Pitlam ,Chillangi ,4,0,12,8,11,2,3,19,4,3,0,0
November -2024,Kamareddy,Pitlam ,Chinna Kodapgal ,0,0,8,4,3,4,3,20,2,4,1,0
November -2024,Kamareddy,Pitlam ,Chinnakodapgal Thanda ,0,0,2,1,0,2,2,2,0,0,1,0
November -2024,Kamareddy,Pitlam ,Choutagattu Thanda ,0,0,0,0,1,0,0,0,0,0,0,0
November -2024,Kamareddy,Pitlam ,Dharmaram ,0,0,0,1,2,0,0,7,0,0,0,0
November -2024,Kamareddy,Pitlam ,Gaddagudu Thanda ,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,Pitlam ,Godamgaon ,1,0,6,3,2,1,4,7,0,1,0,0
November -2024,Kamareddy,Pitlam ,Gouraram ,2,0,2,3,2,2,1,7,1,1,0,0
November -2024,Kamareddy,Pitlam ,Gouraram Thanda ,0,0,0,2,3,1,0,7,1,0,0,0
November -2024,Kamareddy,Pitlam ,Hasnapur ,1,0,1,1,1,0,0,3,0,1,0,0
November -2024,Kamareddy,Pitlam ,Karegaon ,0,0,1,0,2,1,2,12,1,1,0,0
November -2024,Kamareddy,Pitlam ,Karegaon Thanda ,0,0,0,0,0,1,0,1,0,0,0,0
November -2024,Kamareddy,Pitlam ,Katepalle ,2,0,2,1,2,3,0,10,1,2,0,0
November -2024,Kamareddy,Pitlam ,Katepally Thanda ,2,0,4,3,0,0,1,8,0,0,0,0
November -2024,Kamareddy,Pitlam ,Khambapur ,0,0,1,0,1,1,2,9,0,0,1,0
November -2024,Kamareddy,Pitlam ,Kishtapur ,1,0,1,1,0,0,0,6,0,0,0,0
November -2024,Kamareddy,Pitlam ,Kishtapur ,0,0,0,0,0,0,1,3,0,0,0,0
November -2024,Kamareddy,Pitlam ,Komati Cheruvu Thanda ,0,0,2,0,0,1,2,7,2,2,0,0
November -2024,Kamareddy,Pitlam ,Koranpally Thanda ,0,0,0,0,2,1,0,4,0,0,0,0
November -2024,Kamareddy,Pitlam ,Kurthi ,2,0,4,3,1,0,3,7,1,3,0,0
November -2024,Kamareddy,Pitlam ,Maddelchervu ,2,0,4,3,1,4,1,9,8,0,1,0
November -2024,Kamareddy,Pitlam ,Mardanda ,1,0,6,3,5,2,2,6,1,1,0,0
November -2024,Kamareddy,Pitlam ,Paredpalle ,1,0,1,1,0,2,1,7,0,0,0,0
November -2024,Kamareddy,Pitlam ,Paredpally Thanda ,0,0,1,0,0,0,1,2,0,1,0,0
November -2024,Kamareddy,Pitlam ,Pitlam ,5,0,12,8,14,14,8,24,10,1,0,0
November -2024,Kamareddy,Pitlam ,Pitlam ,6,0,11,8,11,10,12,36,7,4,0,0
November -2024,Kamareddy,Pitlam ,Pothireddypally Thnada ,1,0,1,1,2,0,0,6,0,0,0,0
November -2024,Kamareddy,Pitlam ,Rampoor,2,0,2,3,1,2,2,6,1,1,1,0
November -2024,Kamareddy,Pitlam ,Roomthanda ,0,0,2,1,0,0,0,2,0,0,0,0
November -2024,Kamareddy,Pitlam ,School Thanda ,0,0,1,0,0,1,0,0,1,1,0,0
November -2024,Kamareddy,Pitlam ,Seetharam Thanda ,0,0,1,0,0,0,0,1,0,1,0,0
November -2024,Kamareddy,Pitlam ,Siddapur ,1,0,1,1,1,0,1,2,0,0,0,0
November -2024,Kamareddy,Pitlam ,Siddapur Thanda ,0,0,2,1,2,0,2,2,1,0,0,0
November -2024,Kamareddy,Pitlam ,Thimmanagar ,1,0,3,2,1,4,4,18,1,1,1,0
November -2024,Kamareddy,Pitlam ,Thimmanagar Thanda ,0,0,2,1,0,0,0,4,0,0,0,0
November -2024,Kamareddy,Pitlam ,Tikyanayak Thanda ,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,Rajampet ,Arepally ,0,0,0,0,0,2,0,5,0,0,0,0
November -2024,Kamareddy,Rajampet ,Arepally Thanda ,0,0,1,1,2,0,0,2,1,0,0,0
November -2024,Kamareddy,Rajampet ,Argonda ,1,0,4,2,4,3,6,19,1,4,0,0
November -2024,Kamareddy,Rajampet ,Baswannapally ,0,0,8,4,1,0,6,8,2,1,0,0
November -2024,Kamareddy,Rajampet ,Gundaram ,0,0,9,1,4,6,9,18,3,8,1,0
November -2024,Kamareddy,Rajampet ,KK Thanda ,2,0,2,2,0,0,0,2,0,0,0,0
November -2024,Kamareddy,Rajampet ,Kondapur ,1,0,10,5,5,3,7,18,5,1,0,0
November -2024,Kamareddy,Rajampet ,Motatpally ,1,0,1,1,0,0,0,2,0,0,0,0
November -2024,Kamareddy,Rajampet ,N/A,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,Rajampet ,NM Thanda ,0,0,0,0,0,1,0,2,0,0,0,0
November -2024,Kamareddy,Rajampet ,PG Thanda ,2,0,14,6,3,3,3,9,4,1,0,0
November -2024,Kamareddy,Rajampet ,Pedaipally ,0,0,0,0,0,0,0,3,0,0,0,0
November -2024,Kamareddy,Rajampet ,Pondurthi ,1,0,3,2,1,1,3,24,1,1,1,0
November -2024,Kamareddy,Rajampet ,Rajampet ,5,0,10,7,5,5,9,44,4,4,6,0
November -2024,Kamareddy,Rajampet ,SS Thanda ,1,0,1,1,1,3,6,5,2,0,0,0
November -2024,Kamareddy,Rajampet ,Siddapur ,1,0,3,2,0,3,1,8,1,1,0,0
November -2024,Kamareddy,Rajampet ,Somaram ,0,0,2,1,1,0,2,4,2,1,0,0
November -2024,Kamareddy,Rajampet ,Talmadla ,0,0,2,1,3,3,3,14,1,1,0,0
November -2024,Kamareddy,Rajampet ,Tippapur ,0,0,6,4,5,5,4,26,3,2,3,0
November -2024,Kamareddy,Rajampet ,Yellareddypally ,0,0,9,4,8,2,5,13,2,1,0,0
November -2024,Kamareddy,Ramareddy ,Adloor Yellareddy ,2,0,14,7,12,6,10,28,6,4,0,0
November -2024,Kamareddy,Ramareddy ,Annaram ,2,0,9,5,6,3,11,29,2,4,1,0
November -2024,Kamareddy,Ramareddy ,Arepally ,1,0,6,2,2,0,0,6,1,0,2,0
November -2024,Kamareddy,Ramareddy ,GM Thanda ,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,Ramareddy ,Gidda ,2,0,4,3,4,2,4,8,4,1,1,0
November -2024,Kamareddy,Ramareddy ,Gokul Thanda ,0,0,2,1,1,2,2,6,2,2,0,0
November -2024,Kamareddy,Ramareddy ,Gollapalle ,0,0,1,0,0,1,3,4,3,1,0,0
November -2024,Kamareddy,Ramareddy ,Issannapalle ,0,0,1,0,1,1,4,10,0,1,0,0
November -2024,Kamareddy,Ramareddy ,Kannapur ,0,0,4,2,0,1,0,8,2,1,0,0
November -2024,Kamareddy,Ramareddy ,Kannapur Thanda ,0,0,2,1,1,2,2,15,1,1,0,0
November -2024,Kamareddy,Ramareddy ,MV Thanda ,0,0,2,1,0,0,1,0,1,0,0,0
November -2024,Kamareddy,Ramareddy ,Maddikunta ,1,0,5,3,3,5,7,15,3,4,0,0
November -2024,Kamareddy,Ramareddy ,Moshampur ,0,0,1,0,1,0,3,10,0,1,0,0
November -2024,Kamareddy,Ramareddy ,Posanipet ,1,0,8,4,7,1,7,13,3,4,0,0
November -2024,Kamareddy,Ramareddy ,Radhaipalle ,0,0,2,1,1,1,1,1,1,0,0,0
November -2024,Kamareddy,Ramareddy ,Ramareddy ,2,0,6,3,5,6,6,20,6,4,1,0
November -2024,Kamareddy,Ramareddy ,Ramareddy ,1,0,11,6,4,4,10,32,8,4,0,0
November -2024,Kamareddy,Ramareddy ,Rangampet ,0,0,2,1,0,2,0,2,0,0,0,0
November -2024,Kamareddy,Ramareddy ,Reddipet ,5,0,11,10,4,8,14,27,9,5,0,0
November -2024,Kamareddy,Ramareddy ,School Thanda ,2,0,4,3,0,4,6,8,1,2,0,0
November -2024,Kamareddy,Ramareddy ,Singraipalle ,1,0,5,3,4,2,1,5,1,2,1,0
November -2024,Kamareddy,Ramareddy ,Sunnapuralla Thanda ,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,Ramareddy ,Tirmanpalle ,2,0,2,2,1,1,2,7,2,1,0,0
November -2024,Kamareddy,Ramareddy ,Uppalwai ,0,0,3,1,2,3,1,9,1,0,0,0
November -2024,Kamareddy,Sadasivanagar ,Amarlabanda ,2,0,4,3,3,0,0,5,1,0,0,0
November -2024,Kamareddy,Sadasivanagar ,Bhoompalle ,1,0,4,1,0,0,7,12,2,3,0,0
November -2024,Kamareddy,Sadasivanagar ,Chinna Ghantyada Thanda ,0,0,1,0,0,0,2,2,0,1,0,0
November -2024,Kamareddy,Sadasivanagar ,Dhaggi ,1,0,1,1,1,0,0,3,1,0,0,0
November -2024,Kamareddy,Sadasivanagar ,Dharmaraopet ,3,0,4,4,4,5,11,26,2,3,1,0
November -2024,Kamareddy,Sadasivanagar ,Fakeeranayak Thanda ,0,0,4,1,0,0,0,3,1,0,1,0
November -2024,Kamareddy,Sadasivanagar ,Gudi Thanda ,0,0,3,1,2,0,2,4,1,1,0,0
November -2024,Kamareddy,Sadasivanagar ,Gundyanayak Thanda ,0,0,0,0,1,1,0,1,0,0,0,0
November -2024,Kamareddy,Sadasivanagar ,Jangaon ,1,0,1,1,0,4,1,8,0,1,0,0
November -2024,Kamareddy,Sadasivanagar ,Kolwaral ,0,0,0,0,0,2,3,5,2,0,0,0
November -2024,Kamareddy,Sadasivanagar ,Kuprial ,1,0,7,3,2,5,6,17,3,3,1,0
November -2024,Kamareddy,Sadasivanagar ,Laxmi Nayak Thanda ,0,0,0,0,1,2,1,3,0,0,0,0
November -2024,Kamareddy,Sadasivanagar ,Lingampalle ,0,0,4,2,3,4,3,12,1,1,0,0
November -2024,Kamareddy,Sadasivanagar ,Mallupet ,0,0,0,0,0,1,0,3,0,0,0,0
November -2024,Kamareddy,Sadasivanagar ,Markhal ,2,0,4,2,3,3,7,22,1,4,0,0
November -2024,Kamareddy,Sadasivanagar ,Modegaon ,1,0,3,1,3,2,3,4,1,1,0,0
November -2024,Kamareddy,Sadasivanagar ,N/A,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Kamareddy,Sadasivanagar ,Padmajiwadi ,1,0,5,3,2,2,4,3,7,1,0,0
November -2024,Kamareddy,Sadasivanagar ,Padmajiwadi X Road ,0,0,0,0,1,0,0,2,2,0,0,0
November -2024,Kamareddy,Sadasivanagar ,Pedda Ghantyada Thanda ,0,0,2,1,1,0,1,7,1,1,0,0
November -2024,Kamareddy,Sadasivanagar ,Puryanayak Thanda ,0,0,6,2,2,0,0,5,2,0,0,0
November -2024,Kamareddy,Sadasivanagar ,Ramsinghnayak Thanda ,0,0,0,0,0,0,1,2,0,0,0,0
November -2024,Kamareddy,Sadasivanagar ,Sadasivanagar ,7,0,20,12,6,6,12,33,6,1,2,0
November -2024,Kamareddy,Sadasivanagar ,Sajyanayak Thanda ,0,0,1,0,0,1,2,7,1,0,1,0
November -2024,Kamareddy,Sadasivanagar ,Thimmajiwadi ,1,0,3,2,2,1,3,6,3,2,0,0
November -2024,Kamareddy,Sadasivanagar ,Tukkojiwadi ,0,0,2,1,1,1,4,6,2,1,0,0
November -2024,Kamareddy,Sadasivanagar ,Utnur ,1,0,3,2,4,1,2,11,1,1,1,0
November -2024,Kamareddy,Sadasivanagar ,Vajjepalle (Kalan) ,4,0,6,5,4,0,5,18,2,2,0,0
November -2024,Kamareddy,Sadasivanagar ,Yacharam ,0,0,3,1,1,0,0,2,1,0,0,0
November -2024,Kamareddy,Tadwai ,Annaram ,1,0,3,2,3,3,0,6,1,1,0,0
November -2024,Kamareddy,Tadwai ,Brahamajiwadi ,2,0,2,2,2,1,2,5,3,1,0,0
November -2024,Kamareddy,Tadwai ,Brahmanpalle ,0,0,2,2,3,2,9,14,1,1,0,0
November -2024,Kamareddy,Tadwai ,Chandapur ,0,0,2,1,1,0,0,9,1,0,0,0
November -2024,Kamareddy,Tadwai ,Chinna Demi ,3,0,5,5,4,4,4,16,2,0,2,0
November -2024,Kamareddy,Tadwai ,Chityal ,2,0,7,5,5,3,4,15,2,1,0,0
November -2024,Kamareddy,Tadwai ,Devai Palle ,1,0,3,2,2,2,0,5,1,0,0,0
November -2024,Kamareddy,Tadwai ,Endriyal ,0,0,2,1,1,1,0,3,0,0,0,0
November -2024,Kamareddy,Tadwai ,Kankal ,2,0,9,6,5,4,0,9,2,0,0,0
November -2024,Kamareddy,Tadwai ,Karadpalle ,1,0,7,4,6,1,4,12,4,0,1,0
November -2024,Kamareddy,Tadwai ,Kelojiwadi ,0,0,4,2,0,1,0,5,1,0,0,0
